"","ID","X..of.Rep.","UT.Date...Time","Local.Date...Time","Countries","States","D..Sound","C..Sound","Frag"
"4830","Event 4369-2018","1","2018-10-23 23:30 UT","2018-10-23 19:30								EDT","US","NY","n/a","n/a","n/a"
"4930","Event 4368-2018","1","2018-10-23 23:30 UT","2018-10-23 19:30								EDT","CA","Ontario","1 no","1 no","1 no"
"5030","Event 4367-2018","1","2018-10-23 23:15 UT","2018-10-24 00:15								BST","GB","England","1 no","1 no","1 no"
"5130","Event 4366-2018","2","2018-10-23 22:13 UT","2018-10-23 19:13								-3 time zones","BR","Espírito Santo, Rio de Janeiro","2 no","2 no","2 no"
"2140","Event 4419-2018","1","2018-10-23 21:30 UT","2018-10-23 17:30								EDT","US","NC","1 no","1 no","1 no"
"3140","Event 4365-2018","1","2018-10-23 18:28 UT","2018-10-23 19:28								BST","GB","England","1 no","1 no","1 no"
"4140","Event 4364-2018","1","2018-10-23 17:15 UT","2018-10-23 20:15								EEST","RO","","1 no","1 no","1 no"
"542","Event 5965-2018","1","2018-10-23 13:24 UT","2018-10-23 06:24								PST","US","CA","1 no","1 no","1 no"
"631","Event 4362-2018","4","2018-10-23 11:49 UT","2018-10-23 07:49								EDT","US","NC, TN, WV","4 no","1 yes 
											
																															
												 3 no","2 no"
"731","Event 4347-2018","1","2018-10-23 10:33 UT","2018-10-23 06:33								EDT","US","MD","1 no","1 no","n/a"
"831","Event 4361-2018","1","2018-10-23 10:05 UT","2018-10-23 18:05								8 time zones","PH","Caraga","1 no","1 no","1 no"
"931","Event 4346-2018","1","2018-10-23 09:18 UT","2018-10-23 04:18								CDT","US","WI","1 no","1 no","1 no"
"1031","Event 4345-2018","1","2018-10-23 08:07 UT","2018-10-23 02:07								MDT","US","SD","1 no","1 no","n/a"
"1131","Event 4344-2018","2","2018-10-23 07:39 UT","2018-10-23 02:39								CDT","US","IL, WI","2 no","2 no","2 no"
"1231","Event 4343-2018","6","2018-10-23 07:20 UT","2018-10-23 02:20								2 time zones","US","MN, WI","2 no","1 yes 
											
																															
												 2 no","4 no"
"1331","Event 4341-2018","2","2018-10-23 07:00 UT","2018-10-23 02:00								CDT","US","ND, WI","1 no","1 no","1 no"
"1431","Event 4340-2018","24","2018-10-23 06:46 UT","2018-10-22 23:44								PDT","US","CA","21 no","23 no","9 yes 
											
																															
												 10 no"
"1531","Event 4342-2018","2","2018-10-23 06:06 UT","2018-10-22 23:06								2 time zones","US","AZ, CA","2 no","2 no","n/a"
"1631","Event 4360-2018","1","2018-10-23 05:50 UT","2018-10-23 01:50								EDT","US","GA","1 no","1 no","1 no"
"1731","Event 4339-2018","8","2018-10-23 04:44 UT","2018-10-22 23:44								CDT","US","MN","6 no","7 no","3 no"
"1831","Event 4392-2018","1","2018-10-23 04:15 UT","2018-10-23 00:15								EDT","US","MI","1 no","1 no","n/a"
"1931","Event 4359-2018","1","2018-10-23 04:00 UT","2018-10-22 23:00								CDT","US","MO","1 no","1 no","1 no"
"2031","Event 4337-2018","3","2018-10-23 02:58 UT","2018-10-22 19:58								2 time zones","US","AZ, CA","3 no","3 no","1 yes 
											
																															
												 1 no"
"2141","Event 4358-2018","1","2018-10-23 01:45 UT","2018-10-22 21:45								EDT","US","MI","1 no","1 no","1 no"
"2233","Event 4357-2018","1","2018-10-22 23:40 UT","2018-10-22 19:40								EDT","US","VA","1 no","1 no","1 no"
"2331","Event 4448-2018","1","2018-10-22 21:10 UT","2018-10-22 23:10								CET","FR","Pays de la Loire","1 no","1 no","1 no"
"2431","Event 4335-2018","2","2018-10-22 20:56 UT","2018-10-22 22:56								CEST","ES 
										
									    
																			FR","Comunidad Valenciana, Occitanie","2 no","2 no","2 no"
"2531","Event 4338-2018","1","2018-10-22 19:30 UT","2018-10-22 20:30								BST","GB","England","1 no","1 no","1 no"
"2631","Event 4332-2018","1","2018-10-22 19:15 UT","2018-10-22 21:15								CEST","NL","Gelderland","n/a","n/a","1 no"
"2731","Event 4348-2018","1","2018-10-22 18:04 UT","2018-10-22 20:04								CEST","DE","Bayern","1 no","1 no","1 no"
"2831","Event 4356-2018","1","2018-10-22 12:16 UT","2018-10-22 08:16								EDT","US","SC","1 no","1 no","1 no"
"2931","Event 4331-2018","1","2018-10-22 09:56 UT","2018-10-22 05:56								EDT","US","MD","1 no","1 no","1 no"
"3031","Event 4336-2018","1","2018-10-22 07:02 UT","2018-10-22 00:02								PDT","US","CA","1 no","1 no","1 yes"
"3141","Event 4330-2018","11","2018-10-22 05:48 UT","2018-10-22 01:48								EDT","US","CT, MA, MD, NH, NJ, RI","2 yes											
																															
												 8 no","8 no","3 yes 
											
																															
												 5 no"
"3233","Event 4329-2018","1","2018-10-22 02:52 UT","2018-10-21 20:52								MDT","CA","Alberta","1 no","1 no","1 no"
"3331","Event 4328-2018","1","2018-10-22 01:30 UT","2018-10-21 19:30								MDT","CA","British Columbia","1 no","1 no","1 no"
"3431","Event 4327-2018","1","2018-10-22 01:00 UT","2018-10-21 21:00								EDT","US","FL","1 no","1 no","1 no"
"3531","Event 4326-2018","1","2018-10-22 00:55 UT","2018-10-21 20:55								EDT","US","MA","1 no","1 no","1 no"
"3631","Event 4391-2018","1","2018-10-21 23:10 UT","2018-10-22 01:10								CEST","IT","Toscana","1 no","1 no","1 no"
"3731","Event 4325-2018","1","2018-10-21 22:40 UT","2018-10-21 23:40								IST","IE","County Cork","n/a","n/a","1 no"
"3831","Event 4324-2018","2","2018-10-21 21:07 UT","2018-10-21 23:07								CEST","FR 
										
									    
																			IT","Provence-Alpes-Côte d'Azur, Veneto","n/a","n/a","1 yes 
											
																															
												 1 no"
"3931","Event 4323-2018","1","2018-10-21 14:10 UT","2018-10-21 19:40								IST","IN","Andhra Pradesh","1 no","n/a","1 no"
"4031","Event 4313-2018","1","2018-10-21 12:05 UT","2018-10-21 07:05								CDT","US","IL","1 no","1 no","1 no"
"4141","Event 4312-2018","7","2018-10-21 10:21 UT","2018-10-21 06:21								EDT","US","FL","7 no","7 no","1 yes 
											
																															
												 5 no"
"4233","Event 4295-2018","1","2018-10-21 07:30 UT","2018-10-21 04:30								-3 time zones","BR","São Paulo","1 no","1 no","1 no"
"4331","Event 4311-2018","1","2018-10-21 07:29 UT","2018-10-21 00:29								PDT","US","CA","n/a","n/a","n/a"
"4431","Event 4310-2018","1","2018-10-21 07:19 UT","2018-10-21 00:19								PDT","US","WA","1 no","1 no","n/a"
"4531","Event 4309-2018","2","2018-10-21 05:55 UT","2018-10-21 00:55								CDT","US","AR, MS","1 no","1 no","2 no"
"4631","Event 4322-2018","2","2018-10-21 05:07 UT","2018-10-20 23:07								MDT","US","CO, WY","2 no","2 no","2 no"
"4731","Event 4417-2018","1","2018-10-21 04:30 UT","2018-10-20 22:30								MDT","US","SD","1 no","1 no","1 yes"
"4831","Event 4321-2018","1","2018-10-21 04:10 UT","2018-10-21 06:10								CEST","FR","Bourgogne Franche-Comté","1 no","1 no","1 no"
"4931","Event 4308-2018","1","2018-10-21 03:30 UT","2018-10-21 13:30								ChST","GU","","n/a","n/a","1 no"
"5031","Event 4307-2018","6","2018-10-21 03:03 UT","2018-10-20 23:03								EDT","US 
										
									    
																			CA","NH, Ontario, Québec, Quebec","3 no","3 no","1 yes 
											
																															
												 3 no"
"5131","Event 4306-2018","1","2018-10-21 02:35 UT","2018-10-20 19:35								PDT","US","CA","1 no","1 no","1 no"
"2142","Event 4305-2018","1","2018-10-21 02:20 UT","2018-10-21 03:20								BST","GB","England","1 no","1 no","1 no"
"3142","Event 4304-2018","1","2018-10-21 01:25 UT","2018-10-20 20:25								CDT","US","MN","n/a","1 no","1 no"
"4142","Event 4303-2018","2","2018-10-21 00:47 UT","2018-10-20 20:47								EDT","US","FL","2 no","2 no","n/a"
"543","Event 4302-2018","2","2018-10-21 00:20 UT","2018-10-20 20:20								EDT","US","MA, ME","2 no","2 no","2 no"
"632","Event 4301-2018","1","2018-10-20 23:30 UT","2018-10-20 19:30								EDT","US","FL","1 no","1 no","1 no"
"732","Event 4300-2018","2","2018-10-20 22:57 UT","2018-10-20 18:57								EDT","US","PA","2 no","2 no","2 no"
"832","Event 4293-2018","1","2018-10-20 21:15 UT","2018-10-20 19:15								-2 time zones","GL","Sermersooq Municipality","1 no","1 no","1 no"
"932","Event 4292-2018","13","2018-10-20 20:58 UT","2018-10-20 22:02								2 time zones","NL 
										
									    
																			GB","England, Noord-Brabant, Wales","12 no","12 no","8 no"
"1032","Event 4291-2018","2","2018-10-20 20:04 UT","2018-10-20 21:34								2 time zones","FR 
										
									    
																			GB","Île-de-France, England","2 no","2 no","2 no"
"1132","Event 4290-2018","23","2018-10-20 19:38 UT","2018-10-20 20:38								BST","GB",", England, Scotland, Wales","19 no","1 yes 
											
																															
												 19 no","3 yes 
											
																															
												 16 no"
"1232","Event 4289-2018","1","2018-10-20 18:53 UT","2018-10-20 20:53								CEST","SE","Stockholms län","1 no","1 no","1 no"
"1332","Event 4299-2018","1","2018-10-20 18:01 UT","2018-10-20 20:01								CEST","FR","","1 no","1 no","1 no"
"1432","Event 4296-2018","1","2018-10-20 17:35 UT","2018-10-20 18:35								BST","GB","Wales","1 no","n/a","n/a"
"1532","Event 4288-2018","2","2018-10-20 10:12 UT","2018-10-20 06:12								EDT","US","MI, OH","1 no","1 no","1 no"
"1632","Event 4287-2018","1","2018-10-20 08:45 UT","2018-10-20 03:45								CDT","US","IA","1 no","1 no","1 yes"
"1732","Event 4286-2018","4","2018-10-20 07:36 UT","2018-10-20 02:36								CDT","US","IL, MO","4 no","3 no","3 no"
"1832","Event 4320-2018","1","2018-10-20 06:58 UT","2018-10-20 00:58								MDT","US","SD","n/a","n/a","1 yes"
"1932","Event 4285-2018","1","2018-10-20 06:55 UT","2018-10-19 23:55								PDT","US","OR","1 no","1 no","1 yes"
"2032","Event 4284-2018","1","2018-10-20 04:58 UT","2018-10-19 21:58								PDT","US","OR","1 no","n/a","1 yes"
"2143","Event 4333-2018","1","2018-10-20 04:24 UT","2018-10-20 01:24								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"2234","Event 4283-2018","1","2018-10-20 03:30 UT","2018-10-19 22:30								CDT","US","MO","1 no","1 no","1 yes"
"2332","Event 4282-2018","1","2018-10-20 03:17 UT","2018-10-20 00:17								-3 time zones","BR","Pernambuco","1 no","1 no","1 no"
"2432","Event 4319-2018","1","2018-10-20 00:00 UT","2018-10-19 20:00								EDT","US","NY","1 no","1 no","n/a"
"2532","Event 4281-2018","1","2018-10-19 23:38 UT","2018-10-20 00:38								BST","GB","Scotland","n/a","n/a","n/a"
"2632","Event 4280-2018","4","2018-10-19 23:18 UT","2018-10-19 19:18								2 time zones","US","MD, NC, VA","4 no","4 no","4 no"
"2732","Event 4259-2018","2","2018-10-19 23:17 UT","2018-10-19 20:17								-3 time zones","AR","Santa Fe","1 no","1 no","2 no"
"2832","Event 4258-2018","1","2018-10-19 22:57 UT","2018-10-19 18:57								-4 time zones","BR","Mato Grosso do Sul","1 no","1 no","n/a"
"2932","Event 4279-2018","1","2018-10-19 19:32 UT","2018-10-19 20:32								BST","GB","England","1 no","1 no","1 no"
"3032","Event 4613-2018","1","2018-10-19 17:30 UT","2018-10-19 18:30								GMT","GB","England","1 no","1 no","1 no"
"3143","Event 4278-2018","1","2018-10-19 11:01 UT","2018-10-19 19:01								8 time zones","PH","Calabarzon","1 no","1 no","1 no"
"3234","Event 4277-2018","1","2018-10-19 10:41 UT","2018-10-19 06:41								EDT","US","OH","1 no","1 no","1 no"
"3332","Event 4276-2018","1","2018-10-19 08:45 UT","2018-10-19 01:45								PDT","US","CA","1 no","1 no","1 no"
"3432","Event 4275-2018","1","2018-10-19 06:30 UT","2018-10-18 23:30								PDT","US","CA","1 no","1 no","1 no"
"3532","Event 4274-2018","1","2018-10-19 04:40 UT","2018-10-18 22:40								MDT","CA","Alberta","1 no","1 no","1 no"
"3632","Event 4273-2018","4","2018-10-19 03:55 UT","2018-10-18 23:55								EDT","US","KS, NC, OH, PA","4 no","4 no","2 no"
"3732","Event 4272-2018","1","2018-10-19 01:50 UT","2018-10-18 18:50								MST","US","AZ","1 no","1 no","1 no"
"3832","Event 4257-2018","1","2018-10-19 01:30 UT","2018-10-18 20:30								CDT","US","MS","n/a","n/a","1 no"
"3932","Event 4256-2018","1","2018-10-19 00:55 UT","2018-10-18 20:55								EDT","US","NY","1 no","1 no","1 no"
"4032","Event 4271-2018","2","2018-10-19 00:50 UT","2018-10-18 17:50								PDT","US","CA","2 no","2 no","2 yes"
"4143","Event 4270-2018","1","2018-10-19 00:36 UT","2018-10-18 20:36								EDT","US","VA","n/a","1 no","1 no"
"4234","Event 4269-2018","1","2018-10-19 00:15 UT","2018-10-18 20:15								EDT","US","IN","1 no","1 no","1 yes"
"4332","Event 4255-2018","1","2018-10-18 23:15 UT","2018-10-19 01:15								CEST","DK","","1 no","1 no","1 no"
"4432","Event 4254-2018","1","2018-10-18 23:15 UT","2018-10-18 19:15								EDT","US","OH","n/a","n/a","n/a"
"4532","Event 4268-2018","2","2018-10-18 22:30 UT","2018-10-18 18:30								EDT","US","VA","1 no","1 no","1 no"
"4632","Event 4253-2018","2","2018-10-18 22:26 UT","2018-10-18 18:26								EDT","US","MD, NY","1 no","1 no","2 no"
"4732","Event 4252-2018","1","2018-10-18 19:15 UT","2018-10-18 21:15								CEST","FR","Auvergne-Rhône-Alpes","1 no","1 no","1 no"
"4832","Event 4251-2018","1","2018-10-18 18:48 UT","2018-10-18 20:48								CEST","FR","Pays de la Loire","1 no","1 no","1 no"
"4932","Event 4250-2018","1","2018-10-18 17:45 UT","2018-10-18 19:45								CEST","DK","","1 no","1 no","1 no"
"5032","Event 4249-2018","1","2018-10-18 13:02 UT","2018-10-18 09:02								EDT","US","GA","1 no","1 no","1 no"
"5132","Event 4248-2018","4","2018-10-18 11:57 UT","2018-10-18 06:57								CDT","US","AR, LA","4 no","4 no","3 yes 
											
																															
												 1 no"
"2144","Event 4247-2018","13","2018-10-18 11:05 UT","2018-10-18 07:05								EDT","US",", FL","10 no","12 no","9 no"
"3144","Event 4246-2018","2","2018-10-18 10:30 UT","2018-10-18 03:30								2 time zones","US","AZ, CA","1 no","1 no","n/a"
"4144","Event 4245-2018","7","2018-10-18 09:52 UT","2018-10-18 05:52								EDT","US","MD, MI, NY, OH, PA, WV","6 no","6 no","1 yes 
											
																															
												 4 no"
"544","Event 4244-2018","1","2018-10-18 05:52 UT","2018-10-18 00:52								CDT","US","IA","1 no","1 no","1 no"
"633","Event 4243-2018","7","2018-10-18 05:39 UT","2018-10-17 22:39								2 time zones","US","AZ, CA","7 no","6 no","2 yes 
											
																															
												 2 no"
"733","Event 4242-2018","2","2018-10-18 05:24 UT","2018-10-18 00:24								CDT","US","IA, IL","1 no","1 no","1 no"
"833","Event 4241-2018","2","2018-10-18 04:01 UT","2018-10-18 05:01								BST","GB","England","1 no","1 no","1 no"
"933","Event 4267-2018","1","2018-10-18 03:48 UT","2018-10-18 05:48								CEST","DE","Sachsen","n/a","n/a","1 no"
"1033","Event 4298-2018","1","2018-10-18 03:15 UT","2018-10-17 20:15								PDT","US","CA","1 no","1 no","n/a"
"1133","Event 4240-2018","1","2018-10-18 02:40 UT","2018-10-17 21:40								CDT","US","IA","1 no","1 no","1 yes"
"1233","Event 4239-2018","1","2018-10-18 02:30 UT","2018-10-18 03:30								BST","GB","England","1 no","1 no","1 no"
"1333","Event 4238-2018","1","2018-10-18 00:49 UT","2018-10-18 01:49								BST","GB","Northern Ireland","1 no","1 no","1 no"
"1433","Event 4237-2018","1","2018-10-18 00:02 UT","2018-10-17 18:02								CST","BZ","Belize District","1 no","n/a","1 no"
"1533","Event 4266-2018","1","2018-10-17 22:29 UT","2018-10-18 00:29								CEST","IT","Campania","1 no","1 no","1 no"
"1633","Event 4233-2018","17","2018-10-17 22:03 UT","2018-10-17 23:10								2 time zones","NL 
										
									    
																			GB 
										
									    
																			FR","England, Hauts-de-France, Northern Ireland, Scotland, Wales, Zuid-Holland","12 no","14 no","5 yes 
											
																															
												 7 no"
"1733","Event 4416-2018","1","2018-10-17 21:58 UT","2018-10-17 23:58								CEST","IT","Puglia","1 no","1 no","1 no"
"1833","Event 4232-2018","1","2018-10-17 20:50 UT","2018-10-17 21:50								BST","GB","Scotland","1 no","1 no","1 no"
"1933","Event 4236-2018","1","2018-10-17 18:30 UT","2018-10-17 20:30								CEST","IT","Lombardia","1 no","1 no","1 no"
"2033","Event 4229-2018","6","2018-10-17 15:16 UT","2018-10-17 08:16								PDT","US","CA, NV","1 yes											
																															
												 4 no","5 no","2 yes 
											
																															
												 4 no"
"2145","Event 4235-2018","1","2018-10-17 11:05 UT","2018-10-17 07:05								EDT","US","FL","1 no","1 no","n/a"
"2235","Event 4228-2018","1","2018-10-17 09:40 UT","2018-10-17 04:40								CDT","US","MN","1 no","1 no","1 no"
"2333","Event 4227-2018","1","2018-10-17 08:15 UT","2018-10-17 02:15								MDT","US","ID","1 no","1 no","1 yes"
"2433","Event 4226-2018","4","2018-10-17 05:48 UT","2018-10-17 01:18								2 time zones","US","IL, MI","1 yes											
																															
												 1 no","3 no","2 yes 
											
																															
												 1 no"
"2533","Event 4225-2018","3","2018-10-17 04:20 UT","2018-10-17 00:20								EDT","US","FL","3 no","2 no","2 no"
"2633","Event 4224-2018","2","2018-10-17 04:09 UT","2018-10-16 22:09								MDT","US","UT","2 no","1 yes 
											
																															
												 1 no","1 yes 
											
																															
												 1 no"
"2733","Event 4265-2018","1","2018-10-17 04:00 UT","2018-10-16 21:00								PDT","US","CA","n/a","n/a","1 no"
"2833","Event 4223-2018","1","2018-10-17 03:27 UT","2018-10-16 21:27								MDT","US","ID","n/a","n/a","1 yes"
"2933","Event 4222-2018","20","2018-10-17 03:09 UT","2018-10-16 23:06								2 time zones","US 
										
									    
																			CA","IL, MI, OH, Ontario","16 no","15 no","5 yes 
											
																															
												 8 no"
